caller_id,enqueued_at_ms,accept_received_at_ms,ring_emitted_at_ms,dequeue_latency_ms,total_wait_ms,operator_id,status
1778646794.6097,1778646795469,1778646814931,1778646814935,4,19466,op-009,ring
1778646795.6099,1778646795570,1778646815032,1778646815036,4,19466,op-000,ring
1778646795.6101,1778646795670,1778646815134,1778646815137,3,19467,op-001,ring
1778646795.6103,1778646795771,1778646815239,1778646815252,13,19481,op-002,ring
1778646795.6105,1778646795869,1778646815344,1778646815348,4,19479,op-003,ring
1778646795.6107,1778646795970,1778646815446,1778646815450,4,19480,op-004,ring
1778646795.6109,1778646796071,1778646815551,1778646815555,4,19484,op-005,ring
1778646795.6111,1778646796168,1778646815662,1778646815667,5,19499,op-006,ring
1778646795.6113,1778646796270,1778646815768,1778646815770,2,19500,op-007,ring
1778646795.6115,1778646796370,1778646815869,1778646815872,3,19502,op-008,ring
1778646795.6117,1778646796470,1778646815970,1778646815971,1,19501,op-009,ring
1778646796.6119,1778646796570,1778646816071,1778646816073,2,19503,op-000,ring
1778646796.6121,1778646796670,1778646816173,1778646816175,2,19505,op-001,ring
1778646796.6125,1778646796870,1778646816276,1778646816278,2,19408,op-002,ring
1778646796.6127,1778646796971,1778646816376,1778646816377,1,19406,op-003,ring
1778646796.6129,1778646797070,1778646816478,1778646816480,2,19410,op-004,ring
1778646796.6131,1778646797171,1778646816579,1778646816580,1,19409,op-005,ring
1778646796.6133,1778646797270,1778646816681,1778646816684,3,19414,op-006,ring
1778646796.6135,1778646797374,1778646816781,1778646816783,2,19409,op-007,ring
1778646796.6137,1778646797472,1778646816885,1778646816889,4,19417,op-008,ring
1778646797.6139,1778646797571,1778646816987,1778646816991,4,19420,op-009,ring
1778646797.6141,1778646797672,1778646817090,1778646817093,3,19421,op-000,ring
1778646797.6143,1778646797772,1778646817192,1778646817196,4,19424,op-001,ring
1778646797.6145,1778646797872,1778646817295,1778646817300,5,19428,op-002,ring
1778646797.6147,1778646797974,1778646817396,1778646817400,4,19426,op-003,ring
1778646797.6149,1778646798070,1778646817500,1778646817504,4,19434,op-004,ring
1778646797.6151,1778646798169,1778646817602,1778646817604,2,19435,op-005,ring
1778646797.6153,1778646798270,1778646817703,1778646817707,4,19437,op-006,ring
1778646797.6155,1778646798370,1778646817806,1778646817810,4,19440,op-007,ring
1778646797.6157,1778646798469,1778646817911,1778646817914,3,19445,op-008,ring
1778646798.6159,1778646798568,1778646818012,1778646818015,3,19447,op-009,ring
1778646798.6161,1778646798670,1778646818120,1778646818124,4,19454,op-000,ring
1778646798.6163,1778646798770,1778646818221,1778646818223,2,19453,op-001,ring
1778646798.6165,1778646798869,1778646818324,1778646818328,4,19459,op-002,ring
1778646798.6167,1778646798969,1778646818427,1778646818431,4,19462,op-003,ring
1778646798.6169,1778646799070,1778646818529,1778646818536,7,19466,op-004,ring
1778646798.6171,1778646799170,1778646818632,1778646818636,4,19466,op-005,ring
1778646798.6173,1778646799269,1778646818734,1778646818740,6,19471,op-006,ring
1778646798.6175,1778646799370,1778646818837,1778646818841,4,19471,op-007,ring
1778646798.6177,1778646799469,1778646818939,1778646818944,5,19475,op-008,ring
1778646799.6179,1778646799571,1778646819051,1778646819055,4,19484,op-009,ring
1778646799.6181,1778646799671,1778646819156,1778646819161,5,19490,op-000,ring
1778646799.6183,1778646799770,1778646819263,1778646819270,7,19500,op-001,ring
1778646799.6185,1778646799871,1778646819367,1778646819373,6,19502,op-002,ring
1778646799.6187,1778646799970,1778646819471,1778646819472,1,19502,op-003,ring
1778646799.6189,1778646800070,1778646819572,1778646819574,2,19504,op-004,ring
1778646799.6193,1778646800270,1778646819675,1778646819676,1,19406,op-005,ring
1778646799.6195,1778646800370,1778646819777,1778646819783,6,19413,op-006,ring
1778646799.6197,1778646800470,1778646819878,1778646819880,2,19410,op-007,ring
1778646800.6199,1778646800570,1778646819979,1778646819980,1,19410,op-008,ring
1778646800.6201,1778646800670,1778646820081,1778646820084,3,19414,op-009,ring
1778646800.6203,1778646800771,1778646820184,1778646820187,3,19416,op-000,ring
1778646800.6205,1778646800870,1778646820288,1778646820291,3,19421,op-001,ring
1778646800.6207,1778646800974,1778646820389,1778646820391,2,19417,op-002,ring
1778646800.6209,1778646801070,1778646820493,1778646820496,3,19426,op-003,ring
1778646800.6211,1778646801171,1778646820596,1778646820601,5,19430,op-004,ring
1778646800.6213,1778646801269,1778646820697,1778646820701,4,19432,op-005,ring
1778646800.6215,1778646801371,1778646820800,1778646820803,3,19432,op-006,ring
1778646800.6217,1778646801470,1778646820907,1778646820912,5,19442,op-007,ring
1778646801.6219,1778646801571,1778646821009,1778646821015,6,19444,op-008,ring
1778646801.6221,1778646801670,1778646821112,1778646821116,4,19446,op-009,ring
1778646801.6223,1778646801774,1778646821211,1778646821213,2,19439,op-000,ring
1778646801.6225,1778646801874,1778646821312,1778646821314,2,19440,op-001,ring
1778646801.6227,1778646801975,1778646821416,1778646821421,5,19446,op-002,ring
1778646801.6229,1778646802072,1778646821517,1778646821521,4,19449,op-003,ring
1778646801.6231,1778646802171,1778646821621,1778646821624,3,19453,op-004,ring
1778646801.6233,1778646802369,1778646821725,1778646821729,4,19360,op-005,ring
1778646801.6235,1778646802471,1778646821835,1778646821838,3,19367,op-006,ring
1778646802.6237,1778646802572,1778646821941,1778646821945,4,19373,op-007,ring
1778646802.6239,1778646802671,1778646822052,1778646822055,3,19384,op-008,ring
1778646802.6241,1778646802770,1778646822163,1778646822169,6,19399,op-009,ring
1778646802.6243,1778646802870,1778646822264,1778646822270,6,19400,op-000,ring
1778646802.6245,1778646802969,1778646822370,1778646822373,3,19404,op-001,ring
1778646802.6247,1778646803069,1778646822470,1778646822471,1,19402,op-002,ring
1778646802.6249,1778646803172,1778646822571,1778646822572,1,19400,op-003,ring
1778646802.6251,1778646803270,1778646822672,1778646822674,2,19404,op-004,ring
1778646802.6253,1778646803372,1778646822774,1778646822782,8,19410,op-005,ring
1778646802.6255,1778646803469,1778646822878,1778646822879,1,19410,op-006,ring
1778646803.6257,1778646803569,1778646822980,1778646822982,2,19413,op-007,ring
1778646803.6259,1778646803669,1778646823081,1778646823084,3,19415,op-008,ring
1778646803.6261,1778646803771,1778646823182,1778646823184,2,19413,op-009,ring
1778646803.6263,1778646803870,1778646823286,1778646823288,2,19418,op-000,ring
1778646803.6265,1778646803979,1778646823389,1778646823394,5,19415,op-001,ring
1778646803.6267,1778646804070,1778646823491,1778646823496,5,19426,op-002,ring
1778646803.6269,1778646804170,1778646823594,1778646823601,7,19431,op-003,ring
1778646803.6271,1778646804269,1778646823696,1778646823699,3,19430,op-004,ring
1778646803.6273,1778646804371,1778646823797,1778646823801,4,19430,op-005,ring
1778646803.6275,1778646804486,1778646823900,1778646823904,4,19418,op-006,ring
1778646804.6277,1778646804572,1778646824003,1778646824005,2,19433,op-007,ring
1778646804.6279,1778646804670,1778646824103,1778646824107,4,19437,op-008,ring
1778646804.6281,1778646804782,1778646824204,1778646824208,4,19426,op-009,ring
1778646804.6283,1778646804873,1778646824306,1778646824310,4,19437,op-000,ring
1778646804.6285,1778646804972,1778646824407,1778646824411,4,19439,op-001,ring
1778646804.6287,1778646805075,1778646824508,1778646824512,4,19437,op-002,ring
1778646804.6289,1778646805173,1778646824612,1778646824616,4,19443,op-003,ring
1778646804.6291,1778646805286,1778646824719,1778646824722,3,19436,op-004,ring
1778646804.6293,1778646805371,1778646824821,1778646824825,4,19454,op-005,ring
1778646804.6295,1778646805473,1778646824923,1778646824925,2,19452,op-006,ring
1778646805.6297,1778646805569,1778646825025,1778646825030,5,19461,op-007,ring
1778646805.6299,1778646805668,1778646825128,1778646825131,3,19463,op-008,ring
1778646805.6301,1778646805772,1778646825230,1778646825235,5,19463,op-009,ring
1778646805.6303,1778646805869,1778646825335,1778646825338,3,19469,op-000,ring
1778646805.6305,1778646805972,1778646825436,1778646825438,2,19466,op-001,ring
1778646805.6307,1778646806071,1778646825538,1778646825543,5,19472,op-002,ring
1778646805.6309,1778646806175,1778646825639,1778646825644,5,19469,op-003,ring
1778646805.6311,1778646806271,1778646825741,1778646825745,4,19474,op-004,ring
1778646805.6313,1778646806370,1778646825845,1778646825848,3,19478,op-005,ring
1778646805.6315,1778646806472,1778646825946,1778646825950,4,19478,op-006,ring
1778646806.6317,1778646806573,1778646826048,1778646826052,4,19479,op-007,ring
1778646806.6319,1778646806672,1778646826150,1778646826154,4,19482,op-008,ring
1778646806.6321,1778646806773,1778646826252,1778646826257,5,19484,op-009,ring
1778646806.6323,1778646806871,1778646826354,1778646826358,4,19487,op-000,ring
1778646806.6325,1778646806972,1778646826456,1778646826461,5,19489,op-001,ring
1778646806.6327,1778646807071,1778646826559,1778646826564,5,19493,op-002,ring
1778646806.6329,1778646807173,1778646826662,1778646826665,3,19492,op-003,ring
1778646806.6331,1778646807276,1778646826764,1778646826768,4,19492,op-004,ring
1778646806.6333,1778646807369,1778646826864,1778646826869,5,19500,op-005,ring
1778646806.6335,1778646807469,1778646826968,1778646826974,6,19505,op-006,ring
1778646807.6337,1778646807570,1778646827069,1778646827072,3,19502,op-007,ring
1778646807.6339,1778646807668,1778646827169,1778646827171,2,19503,op-008,ring
1778646807.6341,1778646807772,1778646827270,1778646827273,3,19501,op-009,ring
1778646807.6343,1778646807871,1778646827371,1778646827372,1,19501,op-000,ring
1778646807.6345,1778646807972,1778646827472,1778646827473,1,19501,op-001,ring
1778646807.6347,1778646808072,1778646827574,1778646827577,3,19505,op-002,ring
1778646807.6349,1778646808172,1778646827674,1778646827676,2,19504,op-003,ring
1778646807.6351,,1778646827775,,,,,failed
1778646807.6353,1778646808374,1778646827876,1778646827880,4,19506,op-005,ring
1778646808.6357,1778646808573,1778646827977,1778646827981,4,19408,op-006,ring
1778646808.6359,1778646808670,1778646828079,1778646828082,3,19412,op-007,ring
1778646808.6361,1778646808771,1778646828179,1778646828183,4,19412,op-008,ring
1778646808.6363,1778646808870,1778646828282,1778646828284,2,19414,op-009,ring
1778646808.6365,1778646808975,1778646828385,1778646828389,4,19414,op-000,ring
1778646808.6367,1778646809070,1778646828487,1778646828490,3,19420,op-001,ring
1778646808.6369,1778646809173,1778646828588,1778646828592,4,19419,op-002,ring
1778646808.6371,1778646809275,1778646828689,1778646828692,3,19417,op-003,ring
1778646808.6373,1778646809371,1778646828792,1778646828796,4,19425,op-004,ring
1778646808.6375,1778646809471,1778646828895,1778646828899,4,19428,op-005,ring
1778646809.6377,1778646809573,1778646829000,1778646829003,3,19430,op-006,ring
1778646809.6379,1778646809668,1778646829101,1778646829106,5,19438,op-007,ring
1778646809.6381,1778646809769,1778646829202,1778646829205,3,19436,op-008,ring
1778646809.6383,1778646809869,1778646829304,1778646829309,5,19440,op-009,ring
1778646809.6385,1778646809969,1778646829406,1778646829410,4,19441,op-000,ring
1778646809.6387,1778646810069,1778646829508,1778646829512,4,19443,op-001,ring
1778646809.6389,1778646810173,1778646829611,1778646829615,4,19442,op-002,ring
1778646809.6391,1778646810271,1778646829714,1778646829718,4,19447,op-003,ring
1778646809.6393,1778646810374,1778646829817,1778646829821,4,19447,op-004,ring
1778646809.6395,1778646810472,1778646829918,1778646829922,4,19450,op-005,ring
1778646810.6397,1778646810574,1778646830021,1778646830023,2,19449,op-006,ring
1778646810.6399,1778646810673,1778646830123,1778646830130,7,19457,op-007,ring
1778646810.6401,1778646810772,1778646830224,1778646830229,5,19457,op-008,ring
1778646810.6403,1778646810872,1778646830329,1778646830332,3,19460,op-009,ring
1778646810.6405,1778646810972,1778646830432,1778646830437,5,19465,op-000,ring
1778646810.6407,1778646811072,1778646830534,1778646830538,4,19466,op-001,ring
1778646810.6409,1778646811172,1778646830636,1778646830640,4,19468,op-002,ring
1778646810.6411,1778646811272,1778646830738,1778646830741,3,19469,op-003,ring
1778646810.6413,1778646811372,1778646830839,1778646830843,4,19471,op-004,ring
1778646810.6415,1778646811470,1778646830940,1778646830944,4,19474,op-005,ring
1778646811.6417,1778646811568,1778646831051,1778646831055,4,19487,op-006,ring
1778646811.6419,1778646811670,1778646831153,1778646831157,4,19487,op-007,ring
1778646811.6421,1778646811768,1778646831254,1778646831256,2,19488,op-008,ring
1778646811.6423,1778646811876,1778646831358,1778646831360,2,19484,op-009,ring
1778646811.6425,1778646811970,1778646831466,1778646831471,5,19501,op-000,ring
1778646811.6427,1778646812072,1778646831568,1778646831573,5,19501,op-001,ring
1778646811.6429,1778646812170,1778646831669,1778646831671,2,19501,op-002,ring
1778646811.6431,1778646812270,1778646831771,1778646831772,1,19502,op-003,ring
1778646811.6433,,1778646831871,,,,,failed
1778646811.6435,1778646812471,1778646831973,1778646831975,2,19504,op-005,ring
1778646812.6437,1778646812574,1778646832073,1778646832075,2,19501,op-006,ring
1778646812.6441,1778646812772,1778646832174,1778646832177,3,19405,op-007,ring
1778646812.6443,1778646812870,1778646832277,1778646832278,1,19408,op-008,ring
1778646812.6445,1778646812971,1778646832379,1778646832382,3,19411,op-009,ring
1778646812.6447,1778646813074,1778646832482,1778646832486,4,19412,op-000,ring
1778646812.6449,1778646813172,1778646832584,1778646832586,2,19414,op-001,ring
1778646812.6451,1778646813270,1778646832685,1778646832687,2,19417,op-002,ring
1778646812.6453,1778646813372,1778646832787,1778646832790,3,19418,op-003,ring
1778646812.6455,1778646813471,1778646832888,1778646832891,3,19420,op-004,ring
1778646813.6457,1778646813572,1778646832989,1778646832992,3,19420,op-005,ring
1778646813.6459,1778646813669,1778646833090,1778646833093,3,19424,op-006,ring
1778646813.6461,1778646813772,1778646833191,1778646833197,6,19425,op-007,ring
1778646813.6463,1778646813872,1778646833292,1778646833294,2,19422,op-008,ring
1778646813.6465,1778646813971,1778646833393,1778646833394,1,19423,op-009,ring
1778646813.6467,1778646814071,1778646833494,1778646833498,4,19427,op-000,ring
1778646813.6469,1778646814171,1778646833595,1778646833600,5,19429,op-001,ring
1778646813.6471,1778646814275,1778646833697,1778646833699,2,19424,op-002,ring
1778646813.6473,1778646814373,1778646833799,1778646833803,4,19430,op-003,ring
1778646813.6475,1778646814474,1778646833900,1778646833903,3,19429,op-004,ring
1778646814.6477,1778646814572,1778646834002,1778646834008,6,19436,op-005,ring
1778646814.6479,1778646814671,1778646834103,1778646834106,3,19435,op-006,ring
1778646814.6481,1778646814771,1778646834206,1778646834208,2,19437,op-007,ring
1778646814.6483,1778646814875,1778646834310,1778646834315,5,19440,op-008,ring
1778646814.6485,1778646814972,1778646834410,1778646834416,6,19444,op-009,ring
1778646814.6487,1778646815073,1778646834512,1778646834517,5,19444,op-000,ring
1778646814.6489,1778646815172,1778646834618,1778646834622,4,19450,op-001,ring
1778646814.6491,1778646815274,1778646834720,1778646834724,4,19450,op-002,ring
1778646814.6493,1778646815370,1778646834821,1778646834825,4,19455,op-003,ring
1778646814.6495,1778646815470,1778646834928,1778646834935,7,19465,op-004,ring
1778646815.6497,1778646815572,1778646835032,1778646835036,4,19464,op-005,ring
1778646815.6499,1778646815673,1778646835135,1778646835136,1,19463,op-006,ring
1778646815.6501,1778646815769,1778646835234,1778646835238,4,19469,op-007,ring
1778646815.6503,1778646815871,1778646835335,1778646835339,4,19468,op-008,ring
1778646815.6505,1778646815971,1778646835437,1778646835441,4,19470,op-009,ring
1778646815.6507,1778646816069,1778646835538,1778646835542,4,19473,op-000,ring
1778646815.6509,1778646816169,1778646835642,1778646835646,4,19477,op-001,ring
1778646815.6511,1778646816271,1778646835743,1778646835748,5,19477,op-002,ring
1778646815.6513,1778646816372,1778646835845,1778646835849,4,19477,op-003,ring
1778646815.6515,1778646816471,1778646835950,1778646835954,4,19483,op-004,ring
1778646816.6517,1778646816572,1778646836054,1778646836059,5,19487,op-005,ring
1778646816.6519,1778646816671,1778646836157,1778646836161,4,19490,op-006,ring
1778646816.6521,1778646816772,1778646836265,1778646836272,7,19500,op-007,ring
1778646816.6523,1778646816883,1778646836368,1778646836371,3,19488,op-008,ring
1778646816.6525,1778646816970,1778646836469,1778646836474,5,19504,op-009,ring
1778646816.6527,,1778646836573,,,,,failed
